"up"	"dbcode"	"pdbct"	"phmin"	"phmax"	"nonpolyct"	"phrange"	"name"
"http://purl.uniprot.org/uniprot/O43570"	"CAH12_HUMAN"	9	4.8	7.5	15	2.7	"Carbonic anhydrase 12"
"http://purl.uniprot.org/uniprot/O43572"	"AKA10_HUMAN"	2	5.5	7	2	1.5	"A-kinase anchor protein 10, mitochondrial"
"http://purl.uniprot.org/uniprot/O43597"	"SPY2_HUMAN"	2	7.5	7.5	1	0	"Protein sprouty homolog 2"
"http://purl.uniprot.org/uniprot/O43602"	"DCX_HUMAN"	4	4.4	4.4	3	0	"Neuronal migration protein doublecortin"
"http://purl.uniprot.org/uniprot/O43612"	"OREX_HUMAN"	4	3.8	3.8	5	0	"Orexin"
"http://purl.uniprot.org/uniprot/O43617"	"TPPC3_HUMAN"	4	5.5	6.5	2	1	"Trafficking protein particle complex subunit 3"
"http://purl.uniprot.org/uniprot/O43639"	"NCK2_HUMAN"	9	7	8	6	1	"Cytoplasmic protein NCK2"
"http://purl.uniprot.org/uniprot/O43663"	"PRC1_HUMAN"	4	8	9.5	1	1.5	"Protein regulator of cytokinesis 1"
"http://purl.uniprot.org/uniprot/O43665"	"RGS10_HUMAN"	2	NA	NA	0	NA	"Regulator of G-protein signaling 10"
"http://purl.uniprot.org/uniprot/O43683"	"BUB1_HUMAN"	4	6	7	4	1	"Mitotic checkpoint serine/threonine-protein kinase BUB1"
"http://purl.uniprot.org/uniprot/O43704"	"ST1B1_HUMAN"	2	6	6.5	3	0.5	"Sulfotransferase family cytosolic 1B member 1"
"http://purl.uniprot.org/uniprot/O43707"	"ACTN4_HUMAN"	2	7.1	7.1	2	0	"Alpha-actinin-4"
"http://purl.uniprot.org/uniprot/O43741"	"AAKB2_HUMAN"	12	6.26	7.8	9	1.54	"5'-AMP-activated protein kinase subunit beta-2"
"http://purl.uniprot.org/uniprot/O43752"	"STX6_HUMAN"	2	5.6	7.4	1	1.8	"Syntaxin-6"
"http://purl.uniprot.org/uniprot/O43765"	"SGTA_HUMAN"	4	5	8.5	4	3.5	"Small glutamine-rich tetratricopeptide repeat-containing protein alpha"
"http://purl.uniprot.org/uniprot/O43791"	"SPOP_HUMAN"	13	5.5	8.5	4	3	"Speckle-type POZ protein"
"http://purl.uniprot.org/uniprot/O43792"	"O43792"	2	7.5	7.5	4	0	NA
"http://purl.uniprot.org/uniprot/O43793"	"O43793"	2	7.5	7.5	4	0	NA
"http://purl.uniprot.org/uniprot/O43809"	"CPSF5_HUMAN"	11	4.9	8.5	4	3.6	"Cleavage and polyadenylation specificity factor subunit 5"
"http://purl.uniprot.org/uniprot/O43813"	"LANC1_HUMAN"	2	9	9	3	0	"LanC-like protein 1"
"http://purl.uniprot.org/uniprot/O43818"	"U3IP2_HUMAN"	2	7.5	8	2	0.5	"U3 small nucleolar RNA-interacting protein 2"
"http://purl.uniprot.org/uniprot/O43914"	"TYOBP_HUMAN"	2	NA	NA	0	NA	"TYRO protein tyrosine kinase-binding protein"
"http://purl.uniprot.org/uniprot/O43918"	"AIRE_HUMAN"	4	NA	NA	1	NA	"Autoimmune regulator"
"http://purl.uniprot.org/uniprot/O43924"	"PDE6D_HUMAN"	10	4.6	7.5	11	2.9	"Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta"
"http://purl.uniprot.org/uniprot/O44049"	"O44049_TRYRA"	8	6.5	7	7	0.5	NA
"http://purl.uniprot.org/uniprot/O44074"	"O44074_ASCSU"	4	8.4	8.4	11	0	"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial"
"http://purl.uniprot.org/uniprot/O44326"	"HMP2_CAEEL"	3	7.5	8	5	0.5	"Beta-catenin-like protein hmp-2"
"http://purl.uniprot.org/uniprot/O44342"	"WBL_DROME"	5	5.8	8.2	4	2.4	"Protein windbeutel"
"http://purl.uniprot.org/uniprot/O44750"	"O44750_CAEEL"	2	7.5	8.5	3	1	"Xaa-Pro aminopeptidase app-1"
"http://purl.uniprot.org/uniprot/O44924"	"O44924_DROME"	2	NA	NA	1	NA	NA
"http://purl.uniprot.org/uniprot/O44934"	"O44934_LOLPE"	4	7	7.6	6	0.6	NA
"http://purl.uniprot.org/uniprot/O45189"	"O45189_CAEEL"	3	NA	NA	0	NA	NA
"http://purl.uniprot.org/uniprot/O46162"	"SGP1_SCHGR"	7	4.6	7	6	2.4	"Serine protease inhibitor I/II"
"http://purl.uniprot.org/uniprot/O46345"	"O46345_LOLPE"	2	7.2	8.5	1	1.3	NA
"http://purl.uniprot.org/uniprot/O46427"	"CATH_PIG"	3	4.2	4.8	1	0.6	"Pro-cathepsin H"
"http://purl.uniprot.org/uniprot/O46469"	"RGS9_BOVIN"	3	8	9	4	1	"Regulator of G-protein signaling 9"
"http://purl.uniprot.org/uniprot/O46789"	"O46789_CHICK"	2	7	7	1	0	NA
"http://purl.uniprot.org/uniprot/O46790"	"O46790_CHICK"	3	7	7	2	0	NA
"http://purl.uniprot.org/uniprot/O48446"	"O48446_BPSPP"	3	NA	NA	0	NA	"Head completion protein gp16"
"http://purl.uniprot.org/uniprot/O48448"	"O48448_BPSPP"	3	NA	NA	0	NA	"Tail completion protein gp17"
"http://purl.uniprot.org/uniprot/O48449"	"GP171_BPSPP"	2	NA	NA	0	NA	"Tail tube protein gp17.1*"
"http://purl.uniprot.org/uniprot/O48468"	"O48468_BPSPP"	3	NA	NA	1	NA	NA
"http://purl.uniprot.org/uniprot/O48503"	"O48503_9CAUD"	3	7	7	1	0	NA
"http://purl.uniprot.org/uniprot/O48541"	"O48541_HORVU"	4	6.6	6.6	6	0	NA
"http://purl.uniprot.org/uniprot/O48791"	"O48791_ARATH"	2	5.3	6.4	2	1.1	"Stomatal closure-related actin-binding protein 1"
"http://purl.uniprot.org/uniprot/O48917"	"SQD1_ARATH"	4	6.5	6.5	5	0	"UDP-sulfoquinovose synthase, chloroplastic"
"http://purl.uniprot.org/uniprot/O48963"	"PHOT1_ARATH"	2	7.4	8	3	0.6	"Phototropin-1"
"http://purl.uniprot.org/uniprot/O49003"	"O49003_AVESA"	7	NA	NA	8	NA	NA
"http://purl.uniprot.org/uniprot/O49235"	"O49235_SOYBN"	2	5	5	5	0	NA
"http://purl.uniprot.org/uniprot/O49482"	"CADH2_ARATH"	2	NA	NA	3	NA	"Cinnamyl alcohol dehydrogenase 5"
"http://purl.uniprot.org/uniprot/O49686"	"PYR1_ARATH"	4	5.5	7.5	9	2	"Abscisic acid receptor PYR1"
"http://purl.uniprot.org/uniprot/O49686"	"O49686_ARATH"	2	6.2	6.5	4	0.3	"Abscisic acid receptor PYR1"
"http://purl.uniprot.org/uniprot/O49908"	"O49908_TOBAC"	8	4.6	9.5	9	4.9	NA
"http://purl.uniprot.org/uniprot/O50008"	"METE_ARATH"	4	6.5	8	7	1.5	"5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase 1"
"http://purl.uniprot.org/uniprot/O50083"	"RPIA_PYRHO"	2	4.6	7.5	4	2.9	"Ribose-5-phosphate isomerase A"
"http://purl.uniprot.org/uniprot/O50112"	"O50112_PYRHO"	2	4.2	4.8	4	0.6	NA
"http://purl.uniprot.org/uniprot/O50147"	"ARBL_THET2"	2	6	8	4	2	"Putative acetylglutamate kinase-like protein"
"http://purl.uniprot.org/uniprot/O50152"	"O50152_STRGR"	2	7	7	2	0	NA
"http://purl.uniprot.org/uniprot/O50325"	"O50325_ERWCH"	3	6.5	6.5	5	0	NA
"http://purl.uniprot.org/uniprot/O50385"	"O50385_MYCTU"	2	7	7	1	0	NA
"http://purl.uniprot.org/uniprot/O50390"	"O50390_MYCTU"	4	4	5.5	3	1.5	NA
"http://purl.uniprot.org/uniprot/O50407"	"TUBOL_MYCTU"	8	NA	NA	10	NA	NA
"http://purl.uniprot.org/uniprot/O50426"	"O50426_MYCTU"	2	6.3	8	5	1.7	NA
"http://purl.uniprot.org/uniprot/O50443"	"O50443_MYCTU"	2	6.8	8.1	4	1.3	NA
"http://purl.uniprot.org/uniprot/O50580"	"DT3E_PSECI"	4	7.5	7.5	4	0	"D-tagatose 3-epimerase"
"http://purl.uniprot.org/uniprot/O50641"	"O50641_RHORH"	4	6.2	6.2	4	0	NA
"http://purl.uniprot.org/uniprot/O50665"	"O50665_BORBU"	2	8.5	8.5	1	0	NA
"http://purl.uniprot.org/uniprot/O50962"	"O50962_BORBU"	2	6.5	7	1	0.5	NA
"http://purl.uniprot.org/uniprot/O51076"	"O51076_BORBU"	2	7.2	8	3	0.8	NA
"http://purl.uniprot.org/uniprot/O51166"	"O51166_BORBU"	3	4.2	4.7	2	0.5	NA
"http://purl.uniprot.org/uniprot/O51419"	"NDK_BORBU"	2	8.5	8.5	5	0	"Nucleoside diphosphate kinase"
"http://purl.uniprot.org/uniprot/O51933"	"SAHH_THEMA"	2	4.6	4.6	4	0	"Adenosylhomocysteinase"
"http://purl.uniprot.org/uniprot/O51934"	"RGYR_THEMA"	5	7.4	8.8	3	1.4	"Reverse gyrase"
"http://purl.uniprot.org/uniprot/O52050"	"O52050_PORGI"	2	5.6	6.5	6	0.9	NA
"http://purl.uniprot.org/uniprot/O52063"	"ATZC_PSESD"	5	5.5	7.8	7	2.3	"N-isopropylammelide isopropyl amidohydrolase"
"http://purl.uniprot.org/uniprot/O52140"	"O52140_ECOLI"	2	8	8	5	0	NA
"http://purl.uniprot.org/uniprot/O52512"	"T2S1_STRFI"	2	NA	NA	2	NA	"Type-2 restriction enzyme SfiI"
"http://purl.uniprot.org/uniprot/O52552"	"O52552_AMYMD"	2	7.5	7.5	3	0	"3-amino-5-hydroxybenzoate synthase"
"http://purl.uniprot.org/uniprot/O52685"	"O52685_SHEPU"	2	NA	NA	1	NA	NA
"http://purl.uniprot.org/uniprot/O52690"	"O52690_SHEPU"	2	NA	NA	0	NA	NA
"http://purl.uniprot.org/uniprot/O52780"	"O52780"	2	4.6	5.5	4	0.9	"Endo-1,4-beta-xylanase"
"http://purl.uniprot.org/uniprot/O52793"	"O52793_AMYOR"	2	7.5	7.5	5	0	NA
"http://purl.uniprot.org/uniprot/O52805"	"O52805_AMYOR"	4	6.5	6.5	4	0	NA
"http://purl.uniprot.org/uniprot/O52806"	"O52806"	3	8	8	3	0	NA
"http://purl.uniprot.org/uniprot/O52942"	"O52942_PHOLP"	3	6.7	6.7	3	0	"Alanine dehydrogenase"
"http://purl.uniprot.org/uniprot/O53146"	"O53146_MYCTU"	2	5.5	7.5	2	2	NA
"http://purl.uniprot.org/uniprot/O53168"	"RIPA_MYCTU"	3	4.6	5.6	3	1	"Peptidoglycan endopeptidase RipA"
"http://purl.uniprot.org/uniprot/O53168"	"O53168_MYCTU"	4	5.6	8.5	2	2.9	"Peptidoglycan endopeptidase RipA"
"http://purl.uniprot.org/uniprot/O53174"	"O53174_MYCTU"	2	5.5	5.5	6	0	NA
"http://purl.uniprot.org/uniprot/O53223"	"O53223_MYCTU"	13	5.5	7.5	15	2	"L,D-transpeptidase 2"
"http://purl.uniprot.org/uniprot/O53306"	"O53306_MYCTU"	3	7.3	7.5	3	0.2	NA
"http://purl.uniprot.org/uniprot/O53318"	"O53318_MYCTU"	2	7	7	6	0	NA
"http://purl.uniprot.org/uniprot/O53397"	"O53397_MYCTU"	2	5.5	5.6	1	0.0999999999999996	NA
"http://purl.uniprot.org/uniprot/O53434"	"ZFPP_MYCTU"	3	NA	NA	6	NA	NA
"http://purl.uniprot.org/uniprot/O53446"	"FUMC_MYCTU"	5	4.5	8	6	3.5	NA
"http://purl.uniprot.org/uniprot/O53473"	"DOST_MYCTU"	2	6	7.5	5	1.5	NA
"http://purl.uniprot.org/uniprot/O53512"	"AROG_MYCTU"	3	7.5	7.5	9	0	"Phospho-2-dehydro-3-deoxyheptonate aldolase AroG"
"http://purl.uniprot.org/uniprot/O53512"	"O53512_MYCTU"	9	7.5	8	14	0.5	"Phospho-2-dehydro-3-deoxyheptonate aldolase AroG"
"http://purl.uniprot.org/uniprot/O53513"	"O53513_MYCTU"	2	7	7.5	3	0.5	NA
"http://purl.uniprot.org/uniprot/O53568"	"CARD_MYCTU"	4	5.6	8	4	2.4	NA
"http://purl.uniprot.org/uniprot/O53573"	"O53573_MYCTU"	2	7	7.5	4	0.5	NA
"http://purl.uniprot.org/uniprot/O53579"	"O53579_MYCTU"	4	6.25	7.5	7	1.25	NA
"http://purl.uniprot.org/uniprot/O53585"	"GLFT2_MYCTU"	2	6.5	6.5	5	0	"Galactofuranosyltransferase GlfT2"
"http://purl.uniprot.org/uniprot/O53607"	"O53607"	3	4.6	7.5	8	2.9	NA
"http://purl.uniprot.org/uniprot/O53664"	"O53664_MYCTU"	2	7.5	8	3	0.5	NA
"http://purl.uniprot.org/uniprot/O53665"	"O53665_MYCTU"	5	5.6	6.5	6	0.9	NA
"http://purl.uniprot.org/uniprot/O53706"	"O53706_MYCTU"	3	7.5	7.5	3	0	NA
"http://purl.uniprot.org/uniprot/O53831"	"O53831_MYCTU"	3	6	8.5	4	2.5	NA
"http://purl.uniprot.org/uniprot/O53871"	"Y0859_MYCTU"	3	8.5	8.5	5	0	"Putative acyltransferase Rv0859"
"http://purl.uniprot.org/uniprot/O53872"	"O53872_MYCTU"	3	8.5	8.5	5	0	NA
"http://purl.uniprot.org/uniprot/O53896"	"O53896_MYCTU"	2	4.6	4.6	1	0	NA
"http://purl.uniprot.org/uniprot/O53924"	"O53924_MYCTU"	2	4.6	7	1	2.4	NA
"http://purl.uniprot.org/uniprot/O54050"	"O54050_RHOCA"	4	8.3	8.3	11	0	NA
"http://purl.uniprot.org/uniprot/O54051"	"O54051_RHOCA"	4	8.3	8.3	11	0	NA
"http://purl.uniprot.org/uniprot/O54157"	"O54157_STRCO"	2	7	7.6	2	0.6	NA
"http://purl.uniprot.org/uniprot/O54161"	"EABF_STRCO"	5	8.3	8.3	7	0	"Extracellular exo-alpha-L-arabinofuranosidase"
"http://purl.uniprot.org/uniprot/O54259"	"O54259_STRNO"	3	6.5	8	4	1.5	"Deoxynogalonate monooxygenase"
"http://purl.uniprot.org/uniprot/O54288"	"O54288"	3	6	6	5	0	"2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase"
"http://purl.uniprot.org/uniprot/O54288"	"O54288_SULSO"	2	6	6.8	7	0.8	"2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase"
"http://purl.uniprot.org/uniprot/O54438"	"FABG_PSEAE"	19	5.5	8	24	2.5	"3-oxoacyl-[acyl-carrier-protein] reductase FabG"
"http://purl.uniprot.org/uniprot/O54440"	"O54440_PSEAI"	2	7	7	2	0	"3-oxoacyl-[acyl-carrier-protein] synthase 2"
"http://purl.uniprot.org/uniprot/O54626"	"O54626_LEGPN"	2	7.5	10.5	3	3	NA
"http://purl.uniprot.org/uniprot/O54709"	"NKG2D_MOUSE"	2	6.5	6.5	2	0	"NKG2-D type II integral membrane protein"
"http://purl.uniprot.org/uniprot/O54788"	"DFFB_MOUSE"	3	7	7	4	0	"DNA fragmentation factor subunit beta"
"http://purl.uniprot.org/uniprot/O54790"	"MAFG_MOUSE"	2	5	5	2	0	"Transcription factor MafG"
"http://purl.uniprot.org/uniprot/O54924"	"O54924_RAT"	2	6.5	6.5	3	0	"Exocyst complex component 8"
"http://purl.uniprot.org/uniprot/O54943"	"PER2_MOUSE"	2	7.7	7.7	4	0	"Period circadian protein homolog 2"
"http://purl.uniprot.org/uniprot/O54983"	"CRYM_MOUSE"	3	5.5	8.5	7	3	"Ketimine reductase mu-crystallin"
"http://purl.uniprot.org/uniprot/O55000"	"PP1RA_RAT"	2	7.8	8.5	5	0.7	"Serine/threonine-protein phosphatase 1 regulatory subunit 10"
"http://purl.uniprot.org/uniprot/O55011"	"O55011"	4	7.5	7.5	4	0	NA
"http://purl.uniprot.org/uniprot/O55012"	"PICA_RAT"	3	4.2	8	3	3.8	"Phosphatidylinositol-binding clathrin assembly protein"
"http://purl.uniprot.org/uniprot/O55013"	"TPC3_MOUSE"	2	4.5	5.8	3	1.3	"Trafficking protein particle complex subunit 3"
"http://purl.uniprot.org/uniprot/O55013"	"TPPC3_MOUSE"	4	8	8.5	4	0.5	"Trafficking protein particle complex subunit 3"
"http://purl.uniprot.org/uniprot/O55029"	"COPB2_MOUSE"	5	NA	NA	0	NA	"Coatomer subunit beta'"
"http://purl.uniprot.org/uniprot/O55043"	"ARHG7_RAT"	6	6.5	8.5	4	2	"Rho guanine nucleotide exchange factor 7"
"http://purl.uniprot.org/uniprot/O55060"	"TPMT_MOUSE"	3	5.5	6.7	3	1.2	"Thiopurine S-methyltransferase"
"http://purl.uniprot.org/uniprot/O55128"	"SAP18_MOUSE"	3	6.5	8	4	1.5	"Histone deacetylase complex subunit SAP18"
"http://purl.uniprot.org/uniprot/O55147"	"O55147_RAT"	2	6.5	8.5	2	2	NA
"http://purl.uniprot.org/uniprot/O55234"	"PSB5_MOUSE"	3	7.4	7.4	5	0	"Proteasome subunit beta type-5"
"http://purl.uniprot.org/uniprot/O55236"	"MCE1_MOUSE"	3	6.5	7	6	0.5	"mRNA-capping enzyme"
"http://purl.uniprot.org/uniprot/O55252"	"O55252_9BETC"	2	3.6	3.6	5	0	NA
"http://purl.uniprot.org/uniprot/O56137"	"O56137_9VIRU"	2	7.3	7.3	3	0	NA
"http://purl.uniprot.org/uniprot/O56139"	"O56139_9VIRU"	2	7.3	7.3	1	0	NA
"http://purl.uniprot.org/uniprot/O57173"	"F1_VACCA"	2	6.2	7.5	3	1.3	"Protein F1"
"http://purl.uniprot.org/uniprot/O57380"	"ADH8_RANPE"	2	8	8	5	0	"NADP-dependent alcohol dehydrogenase"
"http://purl.uniprot.org/uniprot/O57385"	"PA2H_AGKAC"	2	5.6	5.8	2	0.2	"Basic phospholipase A2 homolog acutohaemolysin"
"http://purl.uniprot.org/uniprot/O57413"	"O57413_TRIMU"	4	4.6	4.6	2	0	"Zinc metalloproteinase/disintegrin"
"http://purl.uniprot.org/uniprot/O57693"	"O57693"	7	5.6	5.6	8	0	"NAD(P)-dependent glyceraldehyde-3-phosphate dehydrogenase"
"http://purl.uniprot.org/uniprot/O57705"	"RL12_PYRHO"	2	4.2	4.2	2	0	"50S ribosomal protein L12"
"http://purl.uniprot.org/uniprot/O57724"	"VATE_PYRHO"	3	6	9	1	3	"V-type ATP synthase subunit E"
"http://purl.uniprot.org/uniprot/O57728"	"VATA_PYRHO"	15	4.5	4.5	9	0	"V-type ATP synthase alpha chain"
"http://purl.uniprot.org/uniprot/O57758"	"O57758_PYRHO"	2	4.2	6.5	2	2.3	NA
"http://purl.uniprot.org/uniprot/O57797"	"O57797_PYRHO"	2	8.5	9.1	2	0.6	NA
"http://purl.uniprot.org/uniprot/O57809"	"1A1D_PYRHO"	2	6.6	7.5	5	0.9	"Putative 1-aminocyclopropane-1-carboxylate deaminase"
"http://purl.uniprot.org/uniprot/O57810"	"O57810_PYRHO"	2	6.8	6.8	2	0	NA
"http://purl.uniprot.org/uniprot/O57823"	"Y099_PYRHO"	2	4.6	5.8	2	1.2	"RNA 2',3'-cyclic phosphodiesterase"
"http://purl.uniprot.org/uniprot/O57883"	"O57883_PYRHO"	26	4.96	5.2	13	0.24	NA
"http://purl.uniprot.org/uniprot/O57934"	"PRIS_PYRHO"	2	7	7	4	0	"DNA primase small subunit PriS"
"http://purl.uniprot.org/uniprot/O57946"	"O57946_PYRHO"	6	7.5	8	9	0.5	NA
"http://purl.uniprot.org/uniprot/O57950"	"SPEE_PYRHO"	2	4.5	6.3	4	1.8	"Polyamine aminopropyltransferase"
"http://purl.uniprot.org/uniprot/O57975"	"O57975_PYRHO"	4	4.7	4.7	7	0	NA
"http://purl.uniprot.org/uniprot/O57978"	"PUR7_PYRHO"	16	4.6	7.5	18	2.9	"Phosphoribosylaminoimidazole-succinocarboxamide synthase"
"http://purl.uniprot.org/uniprot/O57980"	"SYN_PYRHO"	3	6.5	6.5	6	0	"Asparagine--tRNA ligase"
"http://purl.uniprot.org/uniprot/O58001"	"RADA_PYRHO"	3	4.7	7.5	3	2.8	"DNA repair and recombination protein RadA"
"http://purl.uniprot.org/uniprot/O58035"	"SYA_PYRHO"	3	5.6	5.6	3	0	"Alanine--tRNA ligase"
"http://purl.uniprot.org/uniprot/O58088"	"O58088_PYRHO"	3	6	7	1	1	"Putative CRISPR-associated endoribonuclease-like protein Cas6nc"
"http://purl.uniprot.org/uniprot/O58107"	"GAL1_PYRHO"	3	6.3	6.3	6	0	"Galactokinase"
"http://purl.uniprot.org/uniprot/O58212"	"O58212_PYRHO"	2	5.9	7	3	1.1	NA
"http://purl.uniprot.org/uniprot/O58235"	"O58235_PYRHO"	2	4.6	8.1	7	3.5	NA
"http://purl.uniprot.org/uniprot/O58236"	"O58236_PYRHO"	2	5.8	6	2	0.2	"Ribonuclease VapC4"
"http://purl.uniprot.org/uniprot/O58246"	"O58246_PYRHO"	3	7.8	7.9	5	0.100000000000001	NA
"http://purl.uniprot.org/uniprot/O58255"	"O58255_PYRHO"	2	7.5	7.5	2	0	NA
"http://purl.uniprot.org/uniprot/O58307"	"O58307_PYRHO"	4	6.3	8.8	3	2.5	"Alanyl-tRNA editing protein AlaX-S"
"http://purl.uniprot.org/uniprot/O58307"	"ALAXS_PYRHO"	2	8	8	2	0	"Alanyl-tRNA editing protein AlaX-S"
"http://purl.uniprot.org/uniprot/O58308"	"CDR_PYRHO"	2	5.5	8	4	2.5	"Coenzyme A disulfide reductase"
"http://purl.uniprot.org/uniprot/O58316"	"NIKR_PYRHO"	5	7.5	7.5	8	0	"Putative nickel-responsive regulator"
"http://purl.uniprot.org/uniprot/O58320"	"GYAR_PYRHO"	3	5.6	8.5	4	2.9	"Glyoxylate reductase"
"http://purl.uniprot.org/uniprot/O58323"	"O58323_PYRHO"	3	8.5	8.5	5	0	NA
"http://purl.uniprot.org/uniprot/O58389"	"TDH_PYRHO"	2	5.9	7.5	4	1.6	"L-threonine 3-dehydrogenase"
"http://purl.uniprot.org/uniprot/O58403"	"O58403_PYRHO"	3	4	6.5	3	2.5	"Aspartate racemase"
"http://purl.uniprot.org/uniprot/O58404"	"O58404_PYRHO"	3	5	7.7	4	2.7	NA
"http://purl.uniprot.org/uniprot/O58429"	"NDK_PYRHO"	6	7.3	7.5	7	0.2	"Nucleoside diphosphate kinase"
"http://purl.uniprot.org/uniprot/O58441"	"SYS_PYRHO"	3	7.5	7.5	4	0	"Serine--tRNA ligase"
"http://purl.uniprot.org/uniprot/O58456"	"DPHB_PYRHO"	82	5	8.5	9	3.5	"Diphthine synthase"
"http://purl.uniprot.org/uniprot/O58462"	"PYRF_PYRHO"	4	7	7	6	0	"Orotidine 5'-phosphate decarboxylase"
"http://purl.uniprot.org/uniprot/O58523"	"O58523_PYRHO"	3	6	6	4	0	"tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase"
"http://purl.uniprot.org/uniprot/O58586"	"Y856_PYRHO"	4	6.6	6.6	7	0	"Uncharacterized protein PH0856"
"http://purl.uniprot.org/uniprot/O58677"	"RBL_PYRHO"	3	5	8	2	3	"Ribulose bisphosphate carboxylase"
"http://purl.uniprot.org/uniprot/O58689"	"MPGS_PYRHO"	3	5.2	5.2	4	0	"Mannosyl-3-phosphoglycerate synthase"
"http://purl.uniprot.org/uniprot/O58690"	"MPGP_PYRHO"	2	6	6	3	0	"Mannosyl-3-phosphoglycerate phosphatase"
"http://purl.uniprot.org/uniprot/O58691"	"O58691_PYRHO"	2	6.5	6.5	2	0	NA
"http://purl.uniprot.org/uniprot/O58698"	"SYL_PYRHO"	2	6.5	6.7	2	0.2	"Leucine--tRNA ligase"
"http://purl.uniprot.org/uniprot/O58720"	"CUTA_PYRHO"	6	4	7.39	7	3.39	"Divalent-cation tolerance protein CutA"
"http://purl.uniprot.org/uniprot/O58727"	"O58727_PYRHO"	2	4.6	4.6	2	0	NA
"http://purl.uniprot.org/uniprot/O58762"	"O58762_PYRHO"	6	8.5	8.5	3	0	"Trehalose synthase"
"http://purl.uniprot.org/uniprot/O58764"	"Y1033_PYRHO"	3	5.7	5.7	4	0	"UPF0310 protein PH1033"
"http://purl.uniprot.org/uniprot/O58796"	"Y1069_PYRHO"	3	4.6	7.5	2	2.9	"tRNA(Phe) 7-((3-amino-3-carboxypropyl)-4-demethylwyosine(37)-N(4))-methyltransferase 1"
"http://purl.uniprot.org/uniprot/O58832"	"O58832_PYRHO"	2	5.3	6.5	3	1.2	"2-(3-amino-3-carboxypropyl)histidine synthase"
"http://purl.uniprot.org/uniprot/O58836"	"O58836_PYRHO"	3	6.5	7.5	4	1	NA
"http://purl.uniprot.org/uniprot/O58843"	"O58843_PYRHO"	4	5.6	7.5	5	1.9	"tRNA-guanine(15) transglycosylase"
"http://purl.uniprot.org/uniprot/O58925"	"O58925_PYRHO"	11	6	6.5	8	0.5	NA
"http://purl.uniprot.org/uniprot/O59010"	"O59010_PYRHO"	8	4	7.4	6	3.4	NA
"http://purl.uniprot.org/uniprot/O59021"	"O59021_PYRHO"	4	4.62	5.06	4	0.44	NA
"http://purl.uniprot.org/uniprot/O59071"	"GUAAA_PYRHO"	2	4.6	4.8	3	0.2	"GMP synthase [glutamine-hydrolyzing] subunit A"
"http://purl.uniprot.org/uniprot/O59072"	"GUAAB_PYRHO"	2	8	8.5	1	0.5	"GMP synthase [glutamine-hydrolyzing] subunit B"
"http://purl.uniprot.org/uniprot/O59080"	"PDXS_PYRHO"	2	8	8	2	0	"Pyridoxal 5'-phosphate synthase subunit PdxS"
"http://purl.uniprot.org/uniprot/O59096"	"O59096_PYRHO"	2	7.5	7.5	2	0	"Aminotransferase"
"http://purl.uniprot.org/uniprot/O59128"	"Y1459_PYRHO"	3	6.5	6.5	4	0	"Uncharacterized sugar kinase PH1459"
"http://purl.uniprot.org/uniprot/O59147"	"SYR_PYRHO"	2	8	8	3	0	"Arginine--tRNA ligase"
"http://purl.uniprot.org/uniprot/O59153"	"EF1A_PYRHO"	2	4.2	7.5	2	3.3	"Elongation factor 1-alpha"
"http://purl.uniprot.org/uniprot/O59169"	"O59169_PYRHO"	3	NA	NA	0	NA	NA
"http://purl.uniprot.org/uniprot/O59179"	"O59179_PYRHO"	4	4.5	7.5	4	3	"Membrane-bound protease PH1510"
"http://purl.uniprot.org/uniprot/O59180"	"Y1511_PYRHO"	3	7.5	7.5	4	0	"Stomatin homolog PH1511"
"http://purl.uniprot.org/uniprot/O59188"	"REG6_PYRHO"	5	6.5	8.5	5	2	"Uncharacterized HTH-type transcriptional regulator PH1519"
"http://purl.uniprot.org/uniprot/O59196"	"O59196_PYRHO"	3	6	6	3	0	"Tetrahedral aminopeptidase"
"http://purl.uniprot.org/uniprot/O59198"	"RTCA_PYRHO"	2	7	7.5	4	0.5	"RNA 3'-terminal phosphate cyclase"
"http://purl.uniprot.org/uniprot/O59245"	"RTCB_PYRHO"	5	5.5	7.5	10	2	"tRNA-splicing ligase RtcB"
"http://purl.uniprot.org/uniprot/O59248"	"RNP4_PYRHO"	2	7.5	7.5	4	0	"Ribonuclease P protein component 4"
"http://purl.uniprot.org/uniprot/O59257"	"O59257_PYRHO"	2	7.5	7.5	7	0	NA
"http://purl.uniprot.org/uniprot/O59282"	"O59282_PYRHO"	2	5.8	6.2	1	0.4	NA
"http://purl.uniprot.org/uniprot/O59355"	"K6PF_PYRHO"	2	8.5	8.5	4	0	"ADP-specific phosphofructokinase"
"http://purl.uniprot.org/uniprot/O59425"	"RNP1_PYRHO"	2	7.5	8.5	5	1	"Ribonuclease P protein component 1"
"http://purl.uniprot.org/uniprot/O59485"	"O59485_PYRHO"	2	6.8	8.5	4	1.7	NA
